	timestamp	nose_x	nose_y	nose_z	nose_c	neck_x	neck_y	neck_z	neck_c	rshoulder_x	rshoulder_y	rshoulder_z	rshoulder_c	relbow_x	relbow_y	relbow_z	relbow_c	rwrist_x	rwrist_y	rwrist_z	rwrist_c	lshoulder_x	lshoulder_y	lshoulder_z	lshoulder_c	lelbow_x	lelbow_y	lelbow_z	lelbow_c	lwrist_x	lwrist_y	lwrist_z	lwrist_c	midhip_x	midhip_y	midhip_z	midhip_c	rhip_x	rhip_y	rhip_z	rhip_c	rknee_x	rknee_y	rknee_z	rknee_c	rankle_x	rankle_y	rankle_z	rankle_c	lhip_x	lhip_y	lhip_z	lhip_c	lknee_x	lknee_y	lknee_z	lknee_c	lankle_x	lankle_y	lankle_z	lankle_c	reye_x	reye_y	reye_z	reye_c	leye_x	leye_y	leye_z	leye_c	rear_x	rear_y	rear_z	rear_c	lear_x	lear_y	lear_z	lear_c	lbigtoe_x	lbigtoe_y	lbigtoe_z	lbigtoe_c	lsmalltoe_x	lsmalltoe_y	lsmalltoe_z	lsmalltoe_c	lheel_x	lheel_y	lheel_z	lheel_c	rbigtoe_x	rbigtoe_y	rbigtoe_z	rbigtoe_c	rsmalltoe_x	rsmalltoe_y	rsmalltoe_z	rsmalltoe_c	rheel_x	rheel_y	rheel_z	rheel_c
0	1712927066.64658	348.352	98.6943	19	0.36264	348.366	102.627	19	0.855505	348.398	102.627	19	0.801099	348.303	113.913	20	0.686275	348.228	132.73	20	0.659584	348.305	102.64	19	0.786558	344.777	114.005	20	0.642574	348.19	129.102	20	0.567218	348.092	132.817	20	0.958891	348.131	132.828	20	0.953792	344.73	155.511	22	0.876525	344.591	167.046	22	0.74624	344.795	132.788	20	0.916114	344.668	155.484	22	0.852624	344.576	166.982	22	0.742852	348.458	91.2544	19	0.290681	348.461	94.9552	19	0.274208	348.363	91.272	19	0.42356	348.456	95.0203	19	0.376184	344.465	181.969	22	0.594771	344.645	178.215	23	0.542751	344.478	178.147	23	0.563645	344.519	174.539	23	0.664952	344.456	178.19	23	0.641513	344.397	174.497	23	0.568369
1	1712927066.68299	348.352	91.283	19	0.468862	348.338	102.557	19	0.850515	348.192	102.508	19	0.803052	344.616	110.303	20	0.709917	344.697	129.112	20	0.668474	348.494	102.585	19	0.766628	348.506	113.922	20	0.623761	348.513	129.053	20	0.601507	348.111	132.829	20	0.946652	344.785	132.823	21	0.94641	344.682	155.534	22	0.85875	344.557	167.087	22	0.742937	348.161	132.817	20	0.897215	344.732	155.521	22	0.848665	344.622	167.021	22	0.753684	348.382	83.7256	19	0.425925	348.484	87.4402	19	0.383589	348.222	87.3947	19	0.478079	348.568	94.9497	20	0.37861	344.516	181.973	22	0.604414	344.695	178.245	22	0.545669	344.525	178.222	22	0.564995	344.482	178.233	22	0.665679	344.396	178.269	22	0.641532	344.377	174.524	22	0.564035
2	1712927066.729886	348.35	94.953	19	0.507896	348.332	102.59	20	0.862886	348.147	102.522	20	0.80871	344.51	110.304	20	0.714272	344.585	132.629	20	0.682452	348.541	102.618	20	0.783655	348.563	113.999	20	0.657609	348.516	129.104	20	0.660001	344.826	132.833	20	0.952964	344.724	132.819	20	0.951361	344.612	155.505	22	0.849937	344.505	167.01	22	0.741783	348.158	132.828	20	0.912083	344.707	155.491	22	0.853919	344.596	166.969	22	0.762625	348.366	87.4022	19	0.451911	348.48	87.5284	19	0.426154	348.2	87.4134	19	0.471885	348.593	94.9919	19	0.413954	344.484	181.917	22	0.609745	344.677	178.193	22	0.556602	344.514	178.131	22	0.567699	344.405	174.558	22	0.658682	344.334	178.169	22	0.632831	340.844	174.446	22	0.56082
3	1712927066.776121	348.314	95.0663	20	0.46978	348.304	102.65	20	0.852051	348.16	102.602	20	0.802205	344.598	113.914	20	0.703863	344.694	132.666	20	0.679183	348.459	102.67	20	0.769284	348.438	117.631	20	0.636518	348.439	129.1	20	0.621926	344.838	132.843	20	0.945231	344.771	132.837	20	0.947462	344.665	155.498	22	0.854806	344.564	167.038	23	0.736114	348.128	132.832	20	0.900219	344.716	155.477	22	0.851141	344.619	166.961	23	0.757516	348.35	87.5136	19	0.40907	348.451	91.275	20	0.384912	348.181	91.2081	20	0.447254	348.53	95.0815	20	0.38338	344.511	181.918	22	0.615743	344.701	178.183	22	0.559425	344.534	178.143	22	0.56425	344.49	178.191	22	0.653738	344.418	178.247	22	0.630474	344.388	174.467	22	0.557665
4	1712927066.822787	348.361	95.02	19	0.474556	348.345	102.61	20	0.86099	348.187	102.556	20	0.812955	344.57	110.321	20	0.711129	344.659	129.115	20	0.675322	348.517	102.633	20	0.784626	348.508	114.002	20	0.649256	348.48	129.094	20	0.636493	348.096	132.828	20	0.950351	344.764	132.818	20	0.948661	344.655	155.498	22	0.855182	344.552	167.031	22	0.746119	348.149	132.822	20	0.908647	344.718	155.494	22	0.85401	344.627	166.963	22	0.762582	348.401	87.4636	19	0.414318	348.501	91.2268	19	0.387459	348.241	87.4976	19	0.459999	348.578	95.0335	19	0.397628	344.522	178.266	22	0.615534	344.708	178.155	22	0.558839	344.547	178.142	22	0.57374	344.478	178.171	22	0.657109	344.4	178.209	22	0.635342	344.375	174.457	22	0.565829
5	1712927066.869771	348.345	94.9914	19	0.392794	348.364	102.55	20	0.873695	348.409	102.541	20	0.820353	348.325	113.885	20	0.692744	348.242	132.67	20	0.666978	348.309	102.543	20	0.814509	344.747	113.943	20	0.658627	348.184	129.046	20	0.586239	344.821	132.815	20	0.968144	348.138	132.827	20	0.965703	344.713	155.5	22	0.890188	344.56	167.098	22	0.776476	344.751	132.795	20	0.934113	344.617	155.491	22	0.861019	344.523	167.005	22	0.774024	348.431	87.4374	19	0.327452	348.468	87.5097	19	0.300712	348.375	87.4615	19	0.475611	348.447	91.2575	19	0.420209	344.455	181.919	22	0.614302	344.623	178.171	22	0.56755	344.461	178.14	22	0.597531	344.488	178.187	22	0.671659	344.438	178.238	22	0.656729	344.371	178.15	22	0.59422
6	1712927066.915962	348.338	98.7098	20	0.416622	348.321	102.66	20	0.855478	348.235	102.634	20	0.80638	344.734	113.922	20	0.700627	344.78	132.633	20	0.658435	348.39	102.682	20	0.778103	348.298	117.625	20	0.632505	348.323	129.078	20	0.59115	344.848	132.823	20	0.9548	344.814	132.82	20	0.950729	344.702	155.498	22	0.861087	344.594	167.022	22	0.734348	344.835	132.804	20	0.906835	344.705	155.481	22	0.850935	344.619	166.953	22	0.738557	348.413	91.2627	20	0.346006	348.464	95.0089	20	0.324759	348.244	94.9267	20	0.431077	348.482	98.6429	20	0.362031	344.508	178.286	22	0.611265	344.693	178.183	22	0.551213	344.527	178.144	22	0.550925	344.541	174.544	23	0.658861	344.456	178.197	22	0.634601	344.403	174.455	23	0.557248
7	1712927066.962	348.356	95.0113	19	0.409287	348.355	102.563	20	0.851011	348.324	102.537	20	0.802574	348.162	113.861	20	0.683266	348.14	129.086	20	0.644518	348.374	102.573	20	0.776042	348.242	113.989	20	0.622318	348.283	129.01	20	0.557702	348.096	132.829	20	0.947969	348.104	132.832	20	0.943835	344.708	155.524	22	0.871208	344.568	167.094	22	0.744706	344.813	132.809	20	0.902364	344.669	155.5	22	0.84744	344.547	167.007	22	0.745631	348.437	87.4195	19	0.351774	348.486	91.1845	19	0.317896	348.313	87.4318	19	0.459195	348.473	94.9496	19	0.376922	344.475	181.967	22	0.596828	344.647	178.219	22	0.5411	344.459	178.193	22	0.566383	344.502	178.216	22	0.648039	344.436	178.273	22	0.62956	344.378	178.154	22	0.56633
8	1712927067.009075	348.321	98.6638	19	0.444436	348.285	102.664	19	0.855585	348.175	102.628	19	0.806224	344.655	113.914	20	0.701587	344.736	132.635	20	0.665139	348.386	102.692	19	0.775694	348.316	117.651	20	0.637722	348.323	129.087	20	0.613291	344.813	132.82	20	0.946706	344.765	132.813	20	0.941226	344.675	155.487	22	0.843979	344.584	166.993	22	0.719803	344.818	132.805	20	0.90082	344.702	155.459	22	0.841277	344.625	166.928	22	0.733518	348.381	91.1824	19	0.377767	348.454	94.9594	19	0.352972	348.208	91.2662	19	0.444263	348.482	98.6478	19	0.367219	344.493	178.256	22	0.612821	344.688	178.159	22	0.550738	344.535	174.491	22	0.542985	344.501	174.531	22	0.641514	344.437	178.177	22	0.616412	344.4	174.422	22	0.544374
9	1712927067.055429	348.37	91.247	19	0.543582	348.316	102.548	19	0.861963	344.75	102.477	20	0.814622	344.414	110.237	20	0.744783	344.55	129.049	20	0.69874	348.576	102.569	19	0.780334	352.051	113.955	19	0.654652	348.565	129.027	20	0.650997	344.807	132.8	20	0.95327	344.673	132.78	20	0.952465	344.577	155.497	22	0.854387	344.482	167.075	22	0.755863	348.176	132.801	20	0.914372	344.718	155.485	22	0.863457	344.607	167.026	22	0.788906	348.346	83.7217	19	0.508475	348.478	87.4361	19	0.462527	348.16	83.7654	19	0.506	348.633	94.9458	19	0.398823	344.515	181.915	22	0.64398	344.701	178.213	22	0.585	344.523	178.228	22	0.599886	344.409	178.235	22	0.663616	340.869	178.251	22	0.643702	340.819	174.494	22	0.574724
