	timestamp	nose_x	nose_y	nose_z	nose_c	neck_x	neck_y	neck_z	neck_c	rshoulder_x	rshoulder_y	rshoulder_z	rshoulder_c	relbow_x	relbow_y	relbow_z	relbow_c	rwrist_x	rwrist_y	rwrist_z	rwrist_c	lshoulder_x	lshoulder_y	lshoulder_z	lshoulder_c	lelbow_x	lelbow_y	lelbow_z	lelbow_c	lwrist_x	lwrist_y	lwrist_z	lwrist_c	midhip_x	midhip_y	midhip_z	midhip_c	rhip_x	rhip_y	rhip_z	rhip_c	rknee_x	rknee_y	rknee_z	rknee_c	rankle_x	rankle_y	rankle_z	rankle_c	lhip_x	lhip_y	lhip_z	lhip_c	lknee_x	lknee_y	lknee_z	lknee_c	lankle_x	lankle_y	lankle_z	lankle_c	reye_x	reye_y	reye_z	reye_c	leye_x	leye_y	leye_z	leye_c	rear_x	rear_y	rear_z	rear_c	lear_x	lear_y	lear_z	lear_c	lbigtoe_x	lbigtoe_y	lbigtoe_z	lbigtoe_c	lsmalltoe_x	lsmalltoe_y	lsmalltoe_z	lsmalltoe_c	lheel_x	lheel_y	lheel_z	lheel_c	rbigtoe_x	rbigtoe_y	rbigtoe_z	rbigtoe_c	rsmalltoe_x	rsmalltoe_y	rsmalltoe_z	rsmalltoe_c	rheel_x	rheel_y	rheel_z	rheel_c
0	1712927092.148776	348.217	102.434	19	0.424919	348.141	106.25	19	0.773004	344.794	106.18	20	0.739655	344.575	117.694	20	0.678793	344.712	132.722	20	0.6327	348.345	106.316	19	0.697136	348.457	121.405	20	0.557162	348.4	129.108	20	0.56068	344.843	132.858	20	0.859937	344.708	132.839	20	0.859969	344.683	151.807	22	0.731275	344.619	166.83	22	0.601086	348.101	132.831	20	0.79956	344.788	155.528	22	0.738006	344.762	166.854	22	0.593963	348.214	98.7185	19	0.357387	348.271	102.371	19	0.352109	348.071	102.337	19	0.35877	348.308	102.567	19	0.287636	344.577	181.943	22	0.571727	348.197	178.186	22	0.488807	344.63	178.193	22	0.407604	344.558	174.442	22	0.612406	344.399	174.533	22	0.558444	344.452	170.704	22	0.451458
1	1712927092.194566	348.211	98.8317	20	0.479785	348.14	106.178	20	0.835774	344.742	102.769	20	0.793708	344.509	114.04	20	0.746485	344.642	132.73	20	0.714679	348.357	106.234	20	0.767499	348.494	117.761	20	0.621153	348.456	129.107	20	0.63277	344.831	132.887	20	0.934707	344.695	132.867	20	0.930353	344.647	155.571	22	0.81434	344.587	166.928	22	0.668689	348.093	132.861	20	0.88123	344.773	159.167	22	0.828237	344.733	166.958	22	0.666151	348.216	94.9949	20	0.412412	348.299	98.743	20	0.390509	344.873	98.6815	20	0.410997	348.362	102.385	19	0.323226	344.572	182.022	22	0.60755	348.202	178.257	22	0.52818	344.604	181.901	22	0.4722	344.538	174.514	22	0.652636	344.397	178.191	22	0.601014	344.398	170.803	22	0.504924
2	1712927092.242099	348.201	102.423	19	0.419053	348.128	106.276	19	0.762178	344.814	106.21	20	0.73609	344.611	117.687	20	0.666783	344.74	132.694	20	0.604573	348.31	106.338	19	0.683283	348.409	121.413	20	0.543276	348.345	129.04	20	0.539302	344.856	132.863	20	0.852164	344.738	132.841	20	0.855055	344.724	151.793	21	0.708509	344.668	166.768	22	0.583674	348.09	132.835	20	0.788565	344.804	155.501	21	0.696959	344.793	166.775	22	0.557106	348.196	98.6862	19	0.348282	348.249	102.344	19	0.346806	348.066	102.333	19	0.344317	348.275	102.563	19	0.284416	344.61	178.239	22	0.538952	348.221	174.476	22	0.463979	344.659	174.474	22	0.380608	344.612	170.828	22	0.598904	344.459	174.478	22	0.544995	344.511	170.644	22	0.439577
3	1712927092.288904	348.212	102.338	20	0.415459	348.136	106.206	20	0.777664	344.793	106.15	20	0.753483	344.57	117.654	20	0.680491	344.694	132.729	20	0.629054	348.326	106.27	20	0.706892	348.431	117.769	20	0.555444	348.372	129.082	20	0.545935	344.832	132.862	20	0.869718	344.714	132.845	20	0.868983	344.685	155.424	22	0.736545	344.628	166.839	22	0.612816	348.079	132.833	20	0.808369	344.783	155.521	22	0.734429	344.748	166.836	22	0.598138	348.218	95.042	19	0.351579	348.276	98.7915	20	0.339599	348.073	98.7673	20	0.360084	348.315	102.465	20	0.286226	344.56	178.288	22	0.554355	344.745	178.172	22	0.477038	344.619	178.146	22	0.414718	344.554	174.415	22	0.616546	344.406	174.521	22	0.562555	344.464	170.718	22	0.46162
4	1712927092.335733	348.226	98.7845	19	0.445907	348.158	106.164	20	0.805232	344.791	102.753	20	0.780273	344.56	114.005	20	0.71876	344.689	132.69	20	0.666462	348.339	106.216	20	0.740004	348.448	117.724	20	0.597232	348.392	129.091	20	0.595568	344.837	132.874	20	0.910164	344.721	132.854	20	0.906177	344.677	155.494	21	0.792518	344.618	166.903	22	0.668909	348.077	132.85	20	0.854513	344.775	155.544	21	0.789348	344.728	166.905	22	0.652436	348.237	94.9383	19	0.378567	348.312	98.6821	19	0.362171	348.081	98.6596	19	0.380295	348.378	102.346	20	0.312361	344.544	181.943	22	0.585598	344.735	178.211	22	0.509975	344.612	178.209	22	0.465145	344.548	174.479	22	0.640658	344.421	178.162	22	0.592791	344.438	170.776	22	0.50152
5	1712927092.382606	348.206	98.7827	19	0.438261	348.136	106.174	19	0.81863	344.766	102.772	19	0.792496	344.545	117.661	20	0.713988	344.669	132.717	20	0.659238	348.331	106.223	19	0.751647	348.453	117.734	20	0.593057	348.4	129.09	20	0.590249	344.815	132.866	20	0.910081	344.697	132.85	20	0.905321	344.652	155.486	22	0.78822	344.613	166.914	22	0.659514	348.076	132.842	20	0.859159	344.76	155.565	22	0.791392	344.728	166.907	22	0.649172	348.205	94.9389	19	0.371775	348.282	98.6898	19	0.351814	348.065	98.6673	19	0.38474	348.322	102.339	19	0.309524	344.557	181.951	22	0.588808	344.745	178.214	23	0.510621	344.616	178.192	23	0.462866	344.542	174.483	22	0.646493	344.412	178.172	23	0.597337	344.441	170.768	22	0.498433
6	1712927092.428614	348.196	102.414	19	0.39474	348.12	106.263	20	0.757309	344.844	106.201	20	0.73942	344.637	117.7	20	0.666743	344.751	132.701	20	0.608249	348.269	106.332	20	0.682833	348.35	121.401	20	0.540189	348.308	129.033	20	0.527644	344.865	132.869	20	0.861329	344.764	132.851	20	0.862111	344.738	151.792	22	0.708595	344.663	166.766	22	0.583364	348.068	132.834	20	0.793685	344.806	155.499	22	0.696414	344.782	166.783	22	0.552596	348.187	98.6854	19	0.321765	348.207	102.328	19	0.320591	348.072	102.325	19	0.336903	348.227	102.566	19	0.276209	0	0	0	0	0	0	0	0	344.633	174.494	22	0.377586	344.589	170.843	22	0.606872	344.422	174.487	22	0.549876	344.491	170.655	22	0.441765
7	1712927092.474799	348.271	98.6683	19	0.52357	348.205	102.757	19	0.866588	344.724	102.7	20	0.822666	344.457	113.997	20	0.760446	344.566	132.759	20	0.735778	348.473	106.181	19	0.789319	348.591	117.753	20	0.645424	348.523	132.623	20	0.663872	344.826	132.88	20	0.948252	344.67	132.864	20	0.948852	344.593	155.54	22	0.832884	344.554	166.978	22	0.721954	348.15	132.869	20	0.905537	344.753	155.587	22	0.857282	344.693	166.998	22	0.742126	348.277	91.2222	19	0.468645	348.403	95.0025	19	0.438584	344.849	94.9714	19	0.446807	348.527	98.7522	19	0.361715	344.554	182.004	22	0.631263	348.194	178.259	22	0.565747	344.587	178.254	22	0.542925	344.485	174.545	22	0.679354	344.355	178.218	22	0.639691	344.368	174.384	22	0.547386
8	1712927092.521416	348.21	98.7966	19	0.430505	348.147	106.162	19	0.78652	344.789	102.754	19	0.763638	344.564	113.978	20	0.693135	344.701	132.655	20	0.631343	348.331	106.208	19	0.725235	348.456	117.725	20	0.583935	348.39	129.053	20	0.584882	344.837	132.846	20	0.886595	344.721	132.824	20	0.884391	344.692	151.814	21	0.758404	344.621	166.845	23	0.639812	348.081	132.821	20	0.829473	344.771	155.502	22	0.755385	344.734	166.847	23	0.625865	348.209	94.9417	19	0.362161	348.284	98.6898	19	0.353683	348.078	98.683	19	0.354183	348.356	102.353	19	0.304745	344.544	178.247	22	0.564688	344.728	178.153	22	0.489175	344.627	178.124	22	0.445001	344.542	174.399	22	0.619594	344.413	174.495	22	0.572788	344.456	170.72	23	0.479634
9	1712927092.568206	348.198	98.7644	19	0.483249	348.13	102.778	20	0.819092	344.709	102.732	20	0.775491	344.447	113.99	20	0.717507	344.58	132.713	20	0.693712	348.366	106.186	20	0.747632	348.506	117.742	19	0.613763	348.429	129.081	20	0.628112	344.805	132.836	20	0.903066	344.649	132.81	20	0.896838	344.625	155.429	22	0.771453	344.593	166.864	22	0.660503	348.082	132.812	20	0.850071	344.769	155.517	22	0.790506	344.736	166.883	22	0.663826	348.199	94.9185	19	0.421264	348.291	98.6652	19	0.404752	344.857	95.0795	19	0.396519	348.38	102.332	20	0.328975	344.552	181.942	22	0.596865	344.747	178.222	22	0.519474	344.623	178.182	22	0.466645	344.537	174.451	22	0.643151	344.384	174.544	22	0.594942	344.411	170.737	22	0.494574
10	1712927092.61494	348.223	98.8321	19	0.408362	348.146	106.187	19	0.780114	344.807	102.793	20	0.756523	344.603	117.632	20	0.678999	344.723	132.688	20	0.611626	348.318	106.237	19	0.7131	348.412	117.732	20	0.560676	348.357	129.074	20	0.542112	344.841	132.856	20	0.882939	344.74	132.84	20	0.880536	344.691	155.424	21	0.766632	344.639	166.863	22	0.643348	348.076	132.826	20	0.822544	344.778	155.505	21	0.763746	344.744	166.859	22	0.633845	348.223	94.993	19	0.34067	348.285	98.733	19	0.33163	348.09	98.7554	19	0.351611	348.336	102.409	19	0.29075	344.567	178.279	22	0.574459	344.752	178.181	22	0.496459	344.629	178.154	22	0.446926	344.57	174.427	22	0.627216	344.432	174.536	22	0.577773	344.476	170.741	22	0.482075
