1712926882.527833	0	348.336,98.8362,19,0.872188	348.27,110.154,19,0.944401	336.994,106.566,19,0.888165	322.043,132.806,21,0.881346	321.896,144.208,22,0.791018	363.456,110.199,19,0.858524	371.04,132.827,21,0.880203	371.023,144.135,22,0.855999	344.588,159.136,20,0.909444	340.668,155.506,21,0.848619	336.928,178.222,22,0.821525	336.931,197.323,21,0.828563	348.38,159.174,20,0.912096	344.619,181.993,20,0.902926	340.862,200.84,20,0.844453	344.759,95.0555,18,0.871436	348.493,98.6579,19,0.819936	344.504,98.7915,18,0.716743	352.233,98.8499,19,0.616391	337.074,212.196,19,0.65201	344.45,208.45,19,0.648241	340.73,204.627,20,0.677704	325.709,208.439,19,0.721796	325.609,208.461,19,0.726038	329.47,204.68,20,0.655857
1712926882.57409	0	348.204,102.719,18,0.608437	344.785,110.308,19,0.891168	340.843,110.275,19,0.790573	333.243,132.918,19,0.685513	333.269,147.894,21,0.618873	352.127,110.275,19,0.820889	359.714,132.921,20,0.724447	367.193,140.451,20,0.687798	344.613,159.164,20,0.865633	344.363,159.133,20,0.828066	340.85,181.9,21,0.802471	340.713,197.206,21,0.778443	348.161,159.132,20,0.849051	344.596,178.243,20,0.868158	344.369,197.236,20,0.804986	344.802,102.591,19,0.585847	348.272,102.556,18,0.521578	344.615,102.661,19,0.525352	348.43,102.576,18,0.403484	340.812,212.171,19,0.595416	344.548,208.417,19,0.578007	340.794,204.653,20,0.614874	336.996,204.723,20,0.658284	333.261,204.713,20,0.645204	333.289,201.055,20,0.592103
1712926882.620515	0	348.242,102.497,18,0.840475	348.198,110.246,19,0.927204	336.99,110.16,19,0.849448	321.977,132.855,21,0.833546	321.9,144.199,22,0.749923	359.65,110.225,19,0.850985	370.929,132.828,20,0.86125	370.996,144.216,22,0.8343	344.586,159.207,20,0.918039	340.697,159.161,21,0.849648	340.748,185.718,21,0.832978	340.761,200.968,20,0.821868	348.35,159.187,20,0.907829	344.689,185.7,21,0.906795	344.471,201.017,20,0.839032	344.682,98.8419,18,0.822571	348.36,98.8673,19,0.789622	344.476,102.449,19,0.649699	352.067,102.473,19,0.611465	340.792,215.987,19,0.639716	344.497,215.954,19,0.617804	344.384,208.495,19,0.668479	340.654,215.984,19,0.701193	333.26,212.317,19,0.698831	337.051,208.489,19,0.623798
1712926882.66739	0	344.769,102.736,19,0.75971	344.772,113.886,19,0.921916	337.028,110.264,19,0.828584	325.623,132.936,19,0.810651	321.999,147.921,22,0.716822	355.872,110.307,19,0.840569	367.257,132.909,20,0.832349	367.292,144.265,22,0.791766	344.589,159.254,20,0.91951	340.767,159.213,21,0.854321	340.79,185.763,21,0.832027	340.785,200.978,20,0.811947	348.284,159.218,20,0.908344	344.677,185.737,21,0.898666	344.488,201.053,20,0.836766	344.669,102.574,19,0.70949	348.235,102.591,18,0.706698	344.496,102.678,19,0.520019	348.478,102.658,18,0.616654	340.821,216.013,19,0.641628	344.513,215.988,19,0.615434	344.412,212.179,19,0.676821	337.059,212.299,19,0.686655	333.272,212.288,19,0.688059	337.053,208.529,19,0.612569
1712926882.713568	0	344.762,102.737,19,0.75642	344.743,113.918,19,0.92394	336.934,110.296,19,0.830557	321.935,132.992,21,0.858881	321.877,151.721,22,0.761458	355.951,113.879,19,0.841711	370.915,132.967,20,0.837353	367.252,151.694,22,0.789158	344.588,162.845,20,0.945354	340.715,159.342,21,0.879361	340.701,189.514,21,0.845719	340.703,208.51,19,0.79699	348.326,159.358,20,0.927267	344.688,189.486,21,0.911355	344.476,212.192,19,0.833338	344.649,102.573,19,0.713975	348.242,102.583,18,0.695515	344.447,102.676,19,0.552218	348.504,102.653,18,0.606913	340.826,219.771,18,0.657295	344.491,219.777,18,0.63758	344.44,216.077,19,0.719167	336.967,219.747,19,0.703811	333.18,219.744,19,0.713598	337.007,219.72,19,0.63373
1712926882.760913	0	344.711,102.725,19,0.871911	344.639,113.998,19,0.900398	329.478,113.957,19,0.811749	318.207,133.014,22,0.881253	318.151,159.175,23,0.805841	355.879,113.932,19,0.842326	367.257,136.46,20,0.827791	363.49,159.15,22,0.803391	344.501,162.873,20,0.922306	336.945,159.356,21,0.84341	336.983,189.542,21,0.814688	340.62,212.307,19,0.782229	348.318,162.848,20,0.919828	344.732,189.563,21,0.907994	344.467,215.933,19,0.845463	344.531,102.525,19,0.857546	348.232,102.552,18,0.824552	340.796,102.653,19,0.649621	348.482,102.636,18,0.631266	344.393,223.412,18,0.662681	344.56,223.399,18,0.656523	344.41,219.715,18,0.722253	336.998,223.405,18,0.705757	333.166,223.389,18,0.714064	336.938,219.833,19,0.62975
1712926882.807132	0	344.713,102.651,19,0.872462	344.654,113.905,19,0.898923	329.492,110.314,19,0.819561	318.212,132.952,22,0.869825	318.102,155.536,23,0.802703	355.938,110.297,19,0.842527	370.915,132.921,20,0.840641	367.25,155.487,22,0.787167	344.485,159.371,20,0.903477	336.932,159.313,21,0.833466	333.265,189.499,22,0.815747	336.962,215.956,19,0.798212	348.32,159.342,20,0.904122	344.649,189.54,21,0.900796	344.407,215.939,19,0.849276	344.527,102.446,19,0.854223	348.256,102.465,18,0.825294	340.806,102.566,19,0.639264	348.523,102.554,18,0.628745	340.788,223.44,18,0.670231	344.503,223.421,18,0.672446	340.866,219.703,18,0.730893	333.224,223.439,18,0.720629	329.384,223.425,18,0.736946	333.25,219.858,19,0.648084
1712926882.853773	0	344.728,102.751,19,0.882677	344.644,113.999,19,0.892549	329.518,113.955,19,0.808384	318.217,136.465,22,0.881204	318.134,159.304,23,0.830319	355.881,113.947,19,0.830855	367.249,136.46,20,0.794239	363.457,159.176,22,0.713773	344.531,162.922,20,0.926653	337.007,162.868,21,0.849068	337.025,193.11,21,0.816382	333.288,219.649,19,0.761703	348.346,162.895,20,0.920103	348.238,193.146,20,0.923314	344.499,216.051,19,0.853649	344.545,102.555,19,0.877562	348.256,102.56,18,0.832741	340.786,102.702,19,0.688755	348.512,102.639,18,0.586388	344.536,223.474,18,0.662443	344.727,223.456,18,0.662824	344.402,219.777,18,0.719041	336.966,223.517,18,0.715529	329.433,223.505,18,0.720757	329.497,223.469,18,0.629545
1712926882.901121	0	348.184,102.748,18,0.846279	344.695,113.99,19,0.89648	333.187,113.934,19,0.815251	318.276,136.497,22,0.891644	318.199,159.342,23,0.841716	355.985,113.955,19,0.823914	370.961,136.506,20,0.791896	367.192,155.587,22,0.710281	344.598,162.934,20,0.931126	340.633,162.901,21,0.86308	340.647,193.164,21,0.82766	336.989,219.666,19,0.78979	348.428,162.909,20,0.91273	348.328,193.215,20,0.940076	344.581,219.71,18,0.878734	344.624,102.553,19,0.84633	348.336,102.565,18,0.79493	344.326,102.703,19,0.682902	348.591,102.638,18,0.540078	344.591,223.564,18,0.684166	348.245,223.535,18,0.685868	344.491,223.372,18,0.748111	336.98,223.54,18,0.740858	329.465,223.517,18,0.747321	333.233,223.464,18,0.644033
1712926882.947665	0	348.306,102.589,18,0.93524	344.67,113.97,19,0.921004	329.436,113.958,19,0.849318	318.191,136.579,22,0.973551	318.142,159.279,23,0.893585	359.708,113.946,19,0.849387	370.949,136.546,20,0.825071	367.203,155.513,22,0.755367	344.542,163.032,20,0.98283	336.962,162.997,21,0.909877	336.997,193.311,21,0.861469	337.055,219.825,19,0.843628	348.43,163.029,20,0.978421	348.434,193.36,20,0.959725	344.671,223.368,18,0.909844	344.72,102.366,19,0.935855	348.496,98.882,19,0.868378	344.355,102.537,19,0.832935	352.233,102.491,19,0.511155	348.246,223.657,18,0.69806	348.404,223.618,18,0.704179	344.589,223.475,18,0.771118	340.685,223.72,18,0.770399	333.204,223.694,18,0.774359	333.305,223.562,18,0.700178
1712926882.994581	0	348.417,102.587,18,0.941699	344.699,114.031,19,0.920302	329.446,113.971,19,0.852648	318.168,136.604,22,0.969497	318.174,159.218,23,0.899521	363.446,114.019,19,0.84558	371.013,136.715,21,0.839274	370.961,159.283,22,0.804625	344.584,163.104,20,0.991289	336.988,163.075,21,0.918757	340.724,193.404,21,0.869356	340.73,223.417,18,0.888818	348.499,163.101,20,0.978271	348.464,193.402,20,0.958009	344.665,223.5,18,0.950637	348.206,98.877,19,0.956486	352.089,98.872,19,0.867453	344.424,102.538,19,0.888144	355.955,102.502,19,0.444665	348.347,227.29,18,0.714315	348.496,227.196,18,0.716483	344.578,223.614,18,0.806305	344.434,227.334,18,0.807158	337.056,227.288,18,0.79826	337.068,223.672,18,0.751508
1712926883.028385	0	348.434,102.613,14,0.914497	344.718,117.66,15,0.924045	329.439,113.988,15,0.859493	318.103,136.656,0,0.975677	318.136,159.346,0,0.906163	363.446,117.699,15,0.849262	371.014,136.797,15,0.849906	371.006,162.912,16,0.838892	344.577,163.221,16,1.0005	336.957,163.187,15,0.928229	340.75,197.05,17,0.899533	340.786,223.646,17,0.905252	348.498,163.237,16,0.992318	348.415,197.048,17,0.941393	344.687,223.677,17,0.951488	348.233,102.394,14,0.928147	352.101,102.408,14,0.844173	344.451,102.567,14,0.861972	355.92,102.574,14,0.484078	348.443,227.512,17,0.689691	352.106,227.381,17,0.69684	344.596,227.225,17,0.775348	344.606,231.138,17,0.798023	340.783,231.09,17,0.792758	340.684,227.306,17,0.765952
1712926883.073062	0	348.478,106.231,14,0.906141	344.735,121.532,14,0.928185	329.497,121.468,15,0.849637	318.19,136.806,0,0.968048	318.228,163.097,22,0.931615	363.418,125.221,14,0.851141	371.077,140.515,15,0.847827	371.084,163.096,16,0.873599	344.619,166.776,15,1.00154	337.005,166.736,15,0.932446	340.723,197.235,17,0.900295	340.776,227.286,17,0.903901	348.549,166.786,15,0.986469	348.402,197.232,16,0.930153	344.705,227.302,17,0.948624	348.262,102.568,14,0.938306	352.145,102.59,14,0.830653	344.47,102.732,14,0.872226	355.932,102.728,14,0.411228	348.473,234.9,17,0.687507	0,0,0,0	344.621,227.463,17,0.756262	344.596,234.992,17,0.774562	340.794,234.884,17,0.770528	340.662,227.477,17,0.76188
1712926883.119963	0	348.463,106.506,14,0.916768	344.725,129.107,14,0.973242	333.175,129.075,14,0.881067	318.225,144.166,0,0.912763	318.314,166.822,22,0.903449	363.423,132.686,14,0.886476	371.093,148.033,15,0.853367	371.052,166.782,16,0.896315	344.572,167.09,15,0.949609	336.935,167.009,15,0.905863	337.083,204.676,17,0.846633	340.809,227.496,17,0.881661	348.499,167.102,15,0.944103	348.276,208.38,16,0.902419	344.663,227.488,16,0.909465	348.252,106.274,14,0.965392	352.171,106.333,14,0.868692	344.409,106.403,14,0.879051	355.925,106.533,14,0.439272	348.284,238.687,16,0.684143	0,0,0,0	344.586,231.197,16,0.689056	344.575,242.493,16,0.780098	340.82,238.733,17,0.762184	340.753,231.154,17,0.715134
1712926883.166803	0	348.459,106.532,14,0.943056	348.19,132.676,14,0.983704	333.167,132.658,14,0.896102	318.192,151.706,22,0.896405	321.965,166.863,19,0.858664	363.523,132.785,14,0.893211	371.095,155.481,15,0.864899	370.973,166.92,15,0.903325	344.586,174.426,15,0.915311	336.961,170.781,15,0.872244	340.651,212.256,17,0.837544	344.437,234.858,16,0.866138	348.497,174.469,15,0.906799	348.23,215.909,16,0.906089	344.742,231.207,16,0.877753	348.256,106.308,14,0.997838	352.224,106.351,14,0.9058	344.389,106.434,14,0.891689	359.642,106.558,14,0.506301	348.276,242.522,16,0.686626	0,0,0,0	344.691,235.023,16,0.672862	344.646,249.91,16,0.758209	344.436,246.273,16,0.744644	344.453,238.655,16,0.698522
1712926883.213603	0	348.409,110.112,14,0.917072	344.709,132.694,14,0.975901	329.537,132.697,14,0.893351	318.241,151.696,22,0.882395	321.862,166.878,19,0.880731	363.413,132.773,14,0.887247	371.084,155.444,15,0.853136	371.076,166.884,15,0.894601	344.621,174.427,15,0.922357	337.034,170.799,15,0.879841	340.681,215.935,17,0.836178	344.392,234.88,17,0.860775	348.532,174.444,15,0.906312	348.29,215.948,16,0.908699	348.163,231.265,16,0.871561	348.224,106.405,14,0.963565	352.157,106.452,14,0.884381	344.378,106.505,14,0.849171	355.951,110.164,14,0.534567	348.307,246.26,16,0.682639	0,0,0,0	344.718,238.675,16,0.672008	344.598,249.981,16,0.759967	344.379,246.322,16,0.736524	344.399,238.71,16,0.686788
1712926883.259869	0	348.558,110.29,14,0.872914	344.705,132.77,14,0.966741	333.195,132.76,14,0.889608	318.222,151.813,22,0.877928	321.999,166.971,19,0.856193	359.761,132.843,14,0.88636	371.036,155.537,15,0.830655	371.082,166.821,15,0.843413	344.675,178.228,15,0.904463	340.665,178.174,15,0.858603	340.843,219.686,17,0.865281	344.414,242.538,16,0.837791	348.59,178.225,15,0.880146	348.411,219.703,15,0.913626	344.702,242.429,16,0.848418	348.364,106.54,13,0.931893	355.851,110.076,13,0.846096	344.481,106.606,14,0.861061	359.695,110.296,13,0.416018	348.255,250.111,16,0.68308	348.413,250.048,16,0.654197	344.654,246.246,16,0.674861	344.669,253.758,16,0.8038	344.402,253.712,16,0.772044	344.374,249.949,16,0.678174
1712926883.306976	0	352.092,113.982,13,0.844288	348.226,132.831,14,0.972191	333.281,132.809,14,0.895295	318.305,155.478,23,0.855857	333.278,166.948,14,0.831951	363.49,132.923,14,0.890202	371.041,159.252,14,0.839578	371.027,167.013,15,0.811618	344.672,181.957,15,0.898482	340.65,178.252,15,0.849695	344.346,219.777,16,0.878843	344.397,249.931,16,0.823621	348.588,181.973,15,0.87847	348.403,219.778,15,0.909325	344.643,246.229,16,0.839522	348.403,110.144,13,0.898296	355.868,110.2,13,0.809751	344.546,110.217,14,0.838102	359.708,113.901,13,0.389076	348.233,253.699,16,0.658765	348.393,253.64,16,0.638981	344.583,249.944,16,0.663225	344.68,253.861,16,0.766457	344.413,253.827,16,0.742074	340.818,253.681,16,0.660947
1712926883.354548	0	352.088,113.997,13,0.876708	348.339,136.506,13,0.961422	336.944,132.996,13,0.905618	318.256,159.22,23,0.883601	325.7,170.571,0,0.811337	370.893,136.581,13,0.901464	374.64,162.941,14,0.833292	371.043,170.682,14,0.774042	344.677,189.39,14,0.922156	340.622,185.752,14,0.856392	336.957,219.748,17,0.830684	340.633,246.254,16,0.788838	352.121,189.411,14,0.891431	348.503,223.428,15,0.917325	344.709,250.023,16,0.870802	348.397,110.186,13,0.940606	355.927,110.205,13,0.862439	344.575,113.904,13,0.851891	363.487,113.96,13,0.499819	348.266,253.927,16,0.714445	348.485,253.869,16,0.704329	344.621,250.095,16,0.711029	340.785,253.822,16,0.759487	333.271,253.724,16,0.731333	336.98,249.997,16,0.646696
1712926883.401542	0	348.573,113.99,13,0.880123	348.373,136.53,13,0.967511	336.958,136.455,13,0.914223	318.3,159.255,22,0.891815	325.612,167.053,14,0.840897	370.926,136.601,13,0.909757	374.663,162.955,14,0.835845	370.969,170.687,14,0.764035	344.734,189.481,14,0.942301	340.729,189.421,14,0.883647	340.69,223.38,16,0.862393	340.807,249.982,16,0.825112	352.164,189.498,14,0.899052	348.459,223.457,15,0.934141	344.743,250.053,16,0.876724	348.363,110.18,13,0.938663	355.883,110.203,13,0.865402	344.559,113.91,13,0.832016	363.469,114.002,13,0.559437	348.359,253.905,15,0.701716	348.55,253.845,15,0.695672	344.688,253.636,16,0.712268	344.509,253.933,16,0.750539	340.725,253.876,16,0.732387	340.704,253.688,16,0.670717
1712926883.448258	0	348.553,117.667,13,0.878376	348.409,136.531,13,0.967996	336.969,136.479,13,0.917565	318.228,159.26,22,0.916221	318.263,170.573,22,0.892933	371.011,136.593,13,0.920386	374.787,162.954,14,0.881927	374.711,174.488,14,0.827579	344.742,189.429,14,0.936101	340.674,185.806,14,0.875244	333.289,219.775,15,0.839899	336.999,246.247,16,0.816752	352.234,189.446,14,0.885743	348.569,223.434,15,0.913642	348.19,250.028,16,0.901569	348.352,110.268,13,0.920423	355.855,110.273,13,0.863487	344.581,113.967,13,0.794108	363.504,117.681,13,0.630056	348.391,253.924,15,0.740595	352.114,253.857,16,0.727574	344.69,250.101,16,0.746376	340.667,253.816,16,0.750916	333.18,253.705,16,0.734949	333.301,250.033,16,0.690354
