1712926485.869746	0	348.309,102.443,18,0.611093	348.218,106.388,18,0.897816	344.533,106.361,18,0.850684	344.3,128.892,18,0.746871	344.305,136.563,19,0.742991	352.067,106.428,18,0.783283	352.196,128.987,18,0.664748	352.07,136.45,19,0.676611	344.782,136.788,19,0.899251	344.454,136.751,19,0.895224	344.458,163.187,20,0.855224	344.345,193.079,21,0.747601	348.315,136.808,19,0.880987	344.807,163.24,20,0.894841	344.583,189.649,21,0.797829	348.246,98.8233,18,0.576513	348.38,98.8689,18,0.530006	344.749,102.342,18,0.520463	348.548,102.366,18,0.342223	344.527,197.061,21,0.657419	348.192,196.933,21,0.626066	344.52,193.461,21,0.646738	344.358,193.431,21,0.662338	340.731,193.441,21,0.646842	340.669,193.366,21,0.581084
1712926486.058011	0	348.243,102.507,17,0.657061	348.147,106.551,17,0.892162	344.33,106.485,18,0.805315	337.078,129.126,18,0.724257	340.636,140.35,18,0.695652	352.14,106.581,17,0.78786	355.897,132.667,18,0.699504	352.224,136.774,18,0.692263	344.736,144.139,18,0.870064	344.36,140.529,18,0.85272	344.375,166.869,20,0.827831	340.866,193.207,20,0.706804	348.334,144.144,18,0.853936	348.104,166.904,20,0.869886	344.594,193.198,20,0.777311	348.128,102.331,17,0.629201	348.308,102.364,17,0.583118	344.599,102.387,17,0.530947	348.498,102.38,17,0.387624	344.545,197.203,20,0.623862	348.213,197.067,20,0.595718	344.566,196.941,20,0.613556	340.763,197.069,20,0.634602	340.654,197.034,20,0.612208	0,0,0,0
1712926486.151955	0	348.163,102.504,17,0.678591	344.751,106.523,17,0.89907	340.803,106.488,17,0.785118	336.968,132.587,18,0.715002	340.674,140.449,18,0.693056	348.6,106.53,17,0.819716	352.173,132.628,17,0.714655	352.178,136.767,18,0.686809	344.626,144.12,18,0.852679	340.883,140.489,18,0.826513	344.361,166.9,19,0.840782	344.34,193.27,20,0.760264	348.21,144.109,18,0.846088	344.769,166.907,19,0.867653	344.6,193.267,20,0.808469	344.776,102.336,17,0.653715	348.236,102.36,17,0.601136	344.514,102.405,17,0.576476	348.39,102.354,17,0.371399	344.534,197.234,20,0.649913	348.191,197.096,20,0.624459	344.577,197.011,20,0.641855	340.799,197.118,20,0.664253	340.71,197.074,20,0.641719	340.706,197,20,0.567108
1712926486.19765	0	348.196,102.55,17,0.687868	344.739,110.07,17,0.899383	340.819,106.585,17,0.806546	337.01,132.716,18,0.703751	340.628,144.214,18,0.652913	348.632,110.068,17,0.83395	352.204,132.775,17,0.731639	352.147,140.457,17,0.661127	344.634,151.7,18,0.856117	344.357,148.024,18,0.82706	344.327,170.676,19,0.827211	344.372,193.469,20,0.821943	348.178,151.655,18,0.849234	344.709,170.725,19,0.867665	344.608,193.455,20,0.849159	344.769,102.387,17,0.664518	348.272,102.395,17,0.600196	344.52,102.434,17,0.566466	348.447,102.389,17,0.384512	344.598,200.888,20,0.644549	348.257,197.291,20,0.635426	344.588,197.212,20,0.670943	340.859,197.309,20,0.692115	340.779,197.283,20,0.669435	340.754,197.18,20,0.614207
1712926486.243888	0	348.163,102.653,17,0.652059	344.759,110.152,17,0.880215	340.854,110.096,17,0.787524	337.046,132.763,18,0.698387	340.625,147.89,18,0.646562	348.617,110.153,17,0.817687	352.166,132.855,18,0.728966	348.596,144.128,18,0.666868	344.638,151.791,18,0.866719	344.362,151.742,18,0.834524	344.37,170.732,19,0.810875	344.463,193.487,20,0.792775	348.168,151.751,18,0.860048	344.714,174.372,19,0.852365	344.677,193.503,20,0.841313	344.776,102.489,17,0.625806	348.243,102.498,17,0.573131	344.535,102.534,17,0.515103	348.408,102.478,17,0.387634	344.556,200.98,20,0.639732	348.231,200.861,20,0.624626	344.639,197.298,20,0.638966	344.433,197.336,20,0.674335	340.874,197.325,20,0.645415	340.851,197.219,20,0.575601
1712926486.338459	0	348.338,98.8509,16,0.875691	348.19,110.15,17,0.918497	336.936,106.576,17,0.861821	321.95,132.77,21,0.859854	321.962,144.288,21,0.762832	359.696,110.147,17,0.842399	367.274,132.839,17,0.808336	363.409,144.246,17,0.730458	344.648,159.18,18,0.912732	340.786,159.142,18,0.852202	340.713,182.009,19,0.803064	344.335,197.297,19,0.826547	348.391,159.153,18,0.901228	344.789,185.7,19,0.90096	344.673,197.29,19,0.885081	344.755,95.0653,17,0.877894	348.507,95.085,16,0.822587	344.468,98.8103,17,0.744665	352.216,98.8072,16,0.5471	344.692,212.177,19,0.661964	348.318,208.419,19,0.646882	344.615,204.622,19,0.672389	344.476,208.489,19,0.716132	340.784,208.466,19,0.702421	340.764,201.061,19,0.60817
1712926486.384745	0	348.294,102.464,16,0.850025	344.737,110.269,17,0.907887	336.962,110.163,17,0.836354	322.033,132.858,20,0.820237	325.638,151.682,19,0.729099	355.934,110.249,17,0.833876	363.532,132.93,17,0.779253	359.668,147.949,17,0.711161	344.63,159.259,18,0.915476	340.8,159.24,19,0.857233	340.824,185.736,19,0.806692	344.393,200.907,19,0.819631	348.331,159.211,18,0.903348	344.767,185.736,19,0.895253	344.666,200.89,19,0.875809	344.723,98.7769,16,0.845892	348.44,98.7891,16,0.79376	344.439,102.428,16,0.707814	352.13,102.381,16,0.500841	344.698,215.965,19,0.653907	348.296,212.246,19,0.627191	344.586,208.435,19,0.658656	344.589,212.27,19,0.735007	344.384,212.298,19,0.721405	340.811,208.403,19,0.607796
1712926486.432175	0	348.287,102.49,16,0.846383	348.176,110.245,16,0.915108	337.014,110.16,16,0.847402	325.621,132.872,18,0.824722	325.624,147.998,18,0.719596	356.002,110.209,17,0.839588	367.234,132.883,17,0.80299	367.189,144.258,17,0.712132	344.678,159.3,18,0.924582	340.848,159.266,18,0.867954	344.404,189.427,19,0.843683	344.482,204.637,19,0.827065	348.397,159.254,17,0.902418	348.227,185.829,18,0.90889	344.764,204.706,19,0.860827	344.725,98.8232,16,0.84007	348.43,98.8228,16,0.789981	344.485,102.455,16,0.678833	352.123,102.386,16,0.525101	348.206,219.665,18,0.664087	348.346,216.058,18,0.62897	344.69,215.919,18,0.688833	344.619,216.043,18,0.74919	344.418,216.038,18,0.732413	344.395,212.231,19,0.627316
1712926486.47743	0	348.323,102.554,16,0.897037	348.223,110.285,16,0.921377	336.943,110.203,16,0.862776	321.971,132.901,21,0.87243	321.921,148,19,0.764023	359.776,110.267,16,0.847909	370.992,132.934,17,0.843895	370.934,147.966,17,0.750473	344.644,159.356,17,0.942189	340.751,159.317,18,0.880979	340.836,189.461,19,0.84385	344.443,208.41,19,0.856459	348.439,159.331,17,0.919822	348.32,189.468,18,0.927257	348.183,208.425,18,0.879993	344.742,98.866,16,0.894601	348.517,98.8746,16,0.837459	344.468,102.481,16,0.743734	352.242,102.459,16,0.561098	348.342,219.725,18,0.704502	348.479,219.681,18,0.679196	344.73,215.932,18,0.729713	344.629,219.815,18,0.777289	344.398,219.8,18,0.768263	344.382,215.943,18,0.675922
1712926486.524122	0	348.45,102.529,16,0.874225	348.208,110.303,16,0.921335	336.973,110.212,16,0.863322	321.897,132.947,20,0.896875	321.89,155.489,20,0.796585	359.732,110.312,16,0.836124	370.903,136.479,17,0.804653	370.898,151.746,17,0.725299	344.652,162.903,17,0.951119	340.749,162.878,18,0.889151	340.847,189.576,19,0.83926	344.455,212.231,19,0.842725	348.449,162.875,17,0.920806	348.382,189.565,19,0.918041	348.182,212.243,18,0.867139	348.249,98.8533,16,0.889318	352.083,98.8406,16,0.799619	344.549,102.49,16,0.815389	355.901,102.401,16,0.42081	348.426,223.374,18,0.684235	348.551,219.824,18,0.660692	344.726,219.66,18,0.721211	344.717,223.438,18,0.801262	344.452,223.444,18,0.794777	344.364,219.717,18,0.668497
