	timestamp	nose_x	nose_y	nose_z	nose_c	neck_x	neck_y	neck_z	neck_c	rshoulder_x	rshoulder_y	rshoulder_z	rshoulder_c	relbow_x	relbow_y	relbow_z	relbow_c	rwrist_x	rwrist_y	rwrist_z	rwrist_c	lshoulder_x	lshoulder_y	lshoulder_z	lshoulder_c	lelbow_x	lelbow_y	lelbow_z	lelbow_c	lwrist_x	lwrist_y	lwrist_z	lwrist_c	midhip_x	midhip_y	midhip_z	midhip_c	rhip_x	rhip_y	rhip_z	rhip_c	rknee_x	rknee_y	rknee_z	rknee_c	rankle_x	rankle_y	rankle_z	rankle_c	lhip_x	lhip_y	lhip_z	lhip_c	lknee_x	lknee_y	lknee_z	lknee_c	lankle_x	lankle_y	lankle_z	lankle_c	reye_x	reye_y	reye_z	reye_c	leye_x	leye_y	leye_z	leye_c	rear_x	rear_y	rear_z	rear_c	lear_x	lear_y	lear_z	lear_c	lbigtoe_x	lbigtoe_y	lbigtoe_z	lbigtoe_c	lsmalltoe_x	lsmalltoe_y	lsmalltoe_z	lsmalltoe_c	lheel_x	lheel_y	lheel_z	lheel_c	rbigtoe_x	rbigtoe_y	rbigtoe_z	rbigtoe_c	rsmalltoe_x	rsmalltoe_y	rsmalltoe_z	rsmalltoe_c	rheel_x	rheel_y	rheel_z	rheel_c
0	1712926930.624513	348.365	87.4681	19	0.40443	348.138	102.454	19	0.763243	344.757	102.448	20	0.790446	344.613	110.152	20	0.706421	344.673	125.203	20	0.491886	348.325	102.489	19	0.688758	348.445	110.267	20	0.430569	348.408	117.74	20	0.311936	344.764	132.717	20	0.802344	344.657	132.692	20	0.819643	344.593	155.525	21	0.728045	344.531	170.599	22	0.590948	344.826	132.67	20	0.740689	344.777	155.509	21	0.68663	344.705	167.054	22	0.573005	348.355	79.9761	19	0.42369	348.5	83.6662	19	0.295703	348.122	83.6435	19	0.51631	348.298	94.9734	19	0.162351	344.692	182.025	22	0.467758	348.288	181.928	22	0.413182	344.613	178.27	22	0.446163	344.491	174.567	23	0.552347	344.343	178.309	22	0.504927	344.453	174.51	23	0.451668
1	1712926930.659005	348.334	83.7888	19	0.478246	348.154	102.393	19	0.801056	344.649	102.362	20	0.798639	344.448	110.138	20	0.722138	344.517	125.208	21	0.550673	348.443	102.426	19	0.737023	348.565	110.259	20	0.497516	348.497	117.746	20	0.395381	344.752	132.712	20	0.857503	344.581	132.689	20	0.859135	344.514	155.576	22	0.772981	344.466	170.692	22	0.640562	348.141	132.663	20	0.799021	344.786	155.569	22	0.764828	344.693	170.614	22	0.641498	348.3	79.9359	19	0.492503	348.453	80.0556	19	0.375695	348.095	80.0473	19	0.527878	348.402	87.503	19	0.204289	344.677	185.697	22	0.507178	348.295	181.991	22	0.459893	344.583	181.964	22	0.502045	344.419	178.272	22	0.583381	340.807	182.029	22	0.54803	344.377	178.177	22	0.492094
2	1712926930.705741	348.232	94.9892	19	0.299956	348.092	102.555	19	0.641564	344.759	102.556	20	0.656829	344.59	110.14	20	0.5879	344.713	121.495	20	0.417092	348.271	102.593	19	0.590645	348.44	110.278	20	0.385227	348.37	114.014	20	0.289789	344.785	132.7	20	0.684112	344.662	132.679	20	0.699139	344.609	155.477	21	0.606776	344.552	166.993	22	0.465674	348.072	132.647	20	0.625171	344.759	155.472	21	0.567487	344.723	166.959	22	0.452505	348.256	83.7637	19	0.284569	348.268	91.2388	19	0.228987	348.075	91.1766	19	0.333962	348.207	102.317	19	0.149692	344.649	181.976	22	0.378503	348.265	178.242	22	0.326216	344.603	178.215	22	0.329143	344.48	174.405	22	0.452054	340.868	174.528	23	0.397341	344.502	174.416	22	0.338083
3	1712926930.752618	348.306	91.2222	20	0.412308	348.143	102.489	19	0.765571	344.715	102.478	20	0.77801	344.53	110.181	20	0.697076	344.583	125.285	21	0.517582	348.377	102.533	19	0.702247	348.487	110.304	20	0.463519	348.383	121.46	20	0.360627	344.757	132.73	20	0.811913	344.616	132.707	20	0.819491	344.553	155.554	21	0.730951	344.506	170.613	22	0.588711	348.094	132.676	20	0.751543	344.782	155.557	21	0.716634	344.713	167.075	22	0.586836	348.321	80.0735	19	0.412917	348.433	87.4162	19	0.309942	348.109	83.765	19	0.473469	348.296	95.0312	20	0.181008	344.684	182.049	22	0.46097	348.303	181.938	22	0.414995	344.607	181.934	22	0.44735	344.444	178.175	22	0.533473	340.844	181.934	22	0.490227	344.422	174.525	23	0.446394
4	1712926930.799358	348.335	91.2946	19	0.422414	348.156	102.537	19	0.803974	344.74	102.531	19	0.818538	344.563	110.246	20	0.708811	344.632	125.284	20	0.532358	348.364	102.574	19	0.729613	348.478	113.895	20	0.477572	348.422	121.479	20	0.368472	344.762	132.777	20	0.858221	344.652	132.754	20	0.863902	344.581	159.155	21	0.770352	344.528	170.659	22	0.629657	344.827	132.73	20	0.797817	344.788	155.582	21	0.74796	344.72	167.082	22	0.626248	348.344	83.6746	19	0.424332	348.46	87.4839	19	0.309944	348.124	87.3912	19	0.529297	348.299	95.0639	19	0.198276	344.698	185.673	22	0.506175	348.306	181.937	22	0.451922	344.612	181.933	22	0.491694	344.484	178.236	22	0.578871	344.363	181.984	22	0.536672	344.42	178.195	22	0.483216
5	1712926930.845851	348.357	87.5047	19	0.412503	348.177	102.452	19	0.768532	344.742	102.461	19	0.784885	344.579	110.169	20	0.691085	344.692	125.195	20	0.508871	348.44	102.484	19	0.693749	348.621	110.256	20	0.440673	348.566	117.677	20	0.338066	344.803	132.748	20	0.812052	344.666	132.728	20	0.829809	344.617	155.591	22	0.740658	344.551	170.664	22	0.588523	348.157	132.695	20	0.747217	348.095	155.58	21	0.698501	344.743	170.596	22	0.570475	348.34	80.0056	19	0.42652	348.483	83.7037	19	0.306047	348.117	83.6681	19	0.515745	348.341	94.9602	19	0.166924	348.215	182.054	22	0.460943	348.368	181.932	22	0.409179	344.651	181.953	22	0.444525	344.528	178.191	22	0.537008	344.399	181.99	22	0.496144	344.474	178.16	22	0.446127
6	1712926930.892315	348.28	94.9382	19	0.394432	348.135	102.521	19	0.755947	344.719	102.518	19	0.766158	344.512	110.201	20	0.671953	344.599	125.322	19	0.509251	348.391	102.563	19	0.684305	348.526	113.856	20	0.440324	348.454	121.418	20	0.348358	344.793	132.762	20	0.810126	344.646	132.739	20	0.822712	344.633	155.593	21	0.726852	344.57	170.616	22	0.566233	348.128	132.7	20	0.740528	344.841	155.59	21	0.696218	344.756	167.072	22	0.551085	348.301	83.7127	19	0.390982	348.387	91.1711	19	0.292594	348.086	87.4563	19	0.467789	348.268	98.7083	19	0.163997	344.68	185.694	22	0.452011	348.32	181.927	22	0.397817	344.629	181.968	22	0.420716	344.495	178.192	22	0.521997	344.381	181.952	22	0.477545	344.473	178.162	22	0.426976
7	1712926930.938375	348.269	91.2863	20	0.448669	348.129	102.527	19	0.780808	344.678	102.505	19	0.781661	344.469	110.207	20	0.687696	344.521	128.978	20	0.534287	348.42	102.561	19	0.712293	348.59	113.876	20	0.46799	348.498	125.176	20	0.36994	344.781	132.778	20	0.835943	344.605	132.76	20	0.840652	344.589	155.594	21	0.742191	344.541	170.673	22	0.584365	348.147	132.718	20	0.767905	344.831	159.143	21	0.72786	344.754	170.603	22	0.575147	348.27	83.6955	19	0.446492	348.389	87.5014	19	0.344659	344.849	87.4374	20	0.49309	348.27	98.6255	20	0.185979	344.702	185.739	22	0.476403	348.347	181.988	22	0.42348	344.633	182.017	22	0.440432	344.488	178.244	23	0.541723	344.35	182.001	22	0.499563	344.436	178.186	23	0.442126
8	1712926930.984721	348.294	98.7636	20	0.28858	348.072	102.625	19	0.660656	344.834	102.641	19	0.718611	344.777	110.263	20	0.611867	344.833	125.229	20	0.419286	348.181	102.643	19	0.579594	348.334	113.907	20	0.336311	348.344	117.752	20	0.240121	344.783	132.776	20	0.714031	344.748	132.757	20	0.746768	344.707	155.537	22	0.637593	344.604	166.974	22	0.485697	344.789	132.739	20	0.645261	344.767	155.464	22	0.579694	344.688	166.915	22	0.457637	348.334	91.2558	19	0.276323	348.302	98.7422	20	0.175406	348.088	91.2915	19	0.435835	348.229	102.5	19	0.11789	344.69	181.937	22	0.373593	348.277	174.517	22	0.32539	344.571	174.518	23	0.34034	344.608	174.394	23	0.458336	344.447	178.159	22	0.40751	344.51	174.402	23	0.364577
9	1712926931.031766	348.295	94.9715	19	0.306361	348.129	102.514	19	0.783161	348.151	102.539	19	0.808585	348.209	110.236	20	0.692429	344.803	128.98	20	0.49137	348.129	102.528	19	0.69739	348.13	113.851	20	0.428221	348.159	125.265	20	0.319114	344.749	132.773	20	0.856744	344.764	132.761	20	0.869116	344.705	155.59	21	0.785843	344.608	170.612	22	0.628526	344.7	132.729	20	0.79033	344.664	155.501	21	0.727401	344.629	167.053	22	0.602073	348.344	83.7053	19	0.297173	348.339	91.2096	19	0.182029	348.17	83.7663	19	0.501612	348.122	94.9902	19	0.181067	344.652	182.025	22	0.472484	348.25	181.918	22	0.425799	344.551	178.228	22	0.469008	344.629	178.165	22	0.550322	344.499	181.95	22	0.522008	344.456	178.194	22	0.481563
