	timestamp	nose_x	nose_y	nose_z	nose_c	neck_x	neck_y	neck_z	neck_c	rshoulder_x	rshoulder_y	rshoulder_z	rshoulder_c	relbow_x	relbow_y	relbow_z	relbow_c	rwrist_x	rwrist_y	rwrist_z	rwrist_c	lshoulder_x	lshoulder_y	lshoulder_z	lshoulder_c	lelbow_x	lelbow_y	lelbow_z	lelbow_c	lwrist_x	lwrist_y	lwrist_z	lwrist_c	midhip_x	midhip_y	midhip_z	midhip_c	rhip_x	rhip_y	rhip_z	rhip_c	rknee_x	rknee_y	rknee_z	rknee_c	rankle_x	rankle_y	rankle_z	rankle_c	lhip_x	lhip_y	lhip_z	lhip_c	lknee_x	lknee_y	lknee_z	lknee_c	lankle_x	lankle_y	lankle_z	lankle_c	reye_x	reye_y	reye_z	reye_c	leye_x	leye_y	leye_z	leye_c	rear_x	rear_y	rear_z	rear_c	lear_x	lear_y	lear_z	lear_c	lbigtoe_x	lbigtoe_y	lbigtoe_z	lbigtoe_c	lsmalltoe_x	lsmalltoe_y	lsmalltoe_z	lsmalltoe_c	lheel_x	lheel_y	lheel_z	lheel_c	rbigtoe_x	rbigtoe_y	rbigtoe_z	rbigtoe_c	rsmalltoe_x	rsmalltoe_y	rsmalltoe_z	rsmalltoe_c	rheel_x	rheel_y	rheel_z	rheel_c
0	1712926904.071086	348.298	102.646	19	0.195788	348.232	106.28	19	0.477427	348.083	106.196	19	0.44961	344.786	117.642	20	0.385559	344.843	129.111	20	0.312228	348.338	106.328	19	0.418149	348.455	121.554	19	0.299858	348.345	128.978	20	0.236047	348.106	132.866	20	0.536224	344.861	132.845	20	0.542828	344.811	151.746	21	0.44376	344.726	166.906	22	0.344127	348.213	132.844	20	0.487464	348.108	155.479	21	0.421806	348.118	166.914	22	0.321957	348.275	102.385	19	0.162167	348.288	102.634	19	0.151993	348.171	102.567	19	0.204731	348.277	106.204	19	0.135316	0	0	0	0	0	0	0	0	348.288	174.433	23	0.241552	344.607	170.811	23	0.359538	344.533	174.445	23	0.315479	0	0	0	0
1	1712926904.11614	348.236	102.627	19	0.188825	348.192	106.264	19	0.465908	348.068	106.177	19	0.431344	344.782	117.643	20	0.36789	344.831	129.082	20	0.29015	348.281	106.311	19	0.417411	348.38	121.517	19	0.301643	348.284	128.962	20	0.230722	348.07	132.848	20	0.519372	344.835	132.836	20	0.521518	344.786	151.691	21	0.426156	344.71	166.84	22	0.330513	348.164	132.829	20	0.476528	344.873	155.424	22	0.40695	348.095	166.831	22	0.306691	348.197	102.378	19	0.153323	348.239	102.601	19	0.148487	348.148	102.563	19	0.189146	348.224	106.155	19	0.140046	0	0	0	0	0	0	0	0	348.25	170.737	22	0.230247	344.603	170.726	22	0.345495	344.535	170.809	22	0.303087	344.719	170.712	22	0.247715
2	1712926904.163063	348.293	102.618	19	0.170904	348.219	106.271	19	0.429839	348.071	106.179	19	0.395164	344.791	117.638	20	0.347498	344.855	129.116	20	0.275774	348.319	106.31	19	0.377441	348.431	121.534	20	0.27223	348.347	128.987	20	0.208215	348.098	132.862	20	0.489178	344.855	132.846	20	0.493241	344.811	151.71	21	0.404322	344.729	166.848	22	0.312319	348.199	132.841	20	0.446462	348.097	155.419	21	0.381736	348.116	166.846	22	0.288584	348.253	102.368	19	0.142778	348.293	102.593	19	0.131028	348.167	102.578	19	0.176367	348.294	106.171	19	0.115301	0	0	0	0	0	0	0	0	348.269	170.768	22	0.212508	344.599	170.746	22	0.322246	344.561	170.808	22	0.281742	0	0	0	0
3	1712926904.210699	348.222	102.585	19	0.181658	348.172	106.239	19	0.436884	344.867	106.148	20	0.40172	344.728	114.019	20	0.352303	344.808	129.111	20	0.277717	348.29	106.29	19	0.388794	348.389	121.49	20	0.281988	348.301	128.965	20	0.218867	344.881	132.838	20	0.491838	344.779	132.819	20	0.49457	344.748	151.708	21	0.401961	344.672	166.856	22	0.307562	348.146	132.821	20	0.450313	344.836	155.442	22	0.384761	344.834	166.871	22	0.285057	348.172	102.322	19	0.149842	348.236	102.536	19	0.142408	348.126	102.529	19	0.171212	348.24	106.127	19	0.122931	0	0	0	0	0	0	0	0	0	0	0	0	344.535	170.763	22	0.331853	344.455	170.841	22	0.28748	344.703	170.704	22	0.226171
4	1712926904.257186	348.211	102.606	19	0.163837	348.167	106.228	19	0.380065	344.829	106.134	20	0.341471	344.71	114.005	21	0.301766	344.809	129.073	20	0.241948	348.316	106.284	19	0.329257	348.431	121.467	20	0.235214	348.355	125.338	19	0.18036	344.891	132.827	20	0.422544	344.76	132.81	20	0.424658	344.759	151.686	21	0.330703	344.677	166.832	22	0.252921	348.168	132.815	20	0.384926	344.865	155.426	22	0.319493	348.098	166.877	22	0.235605	348.155	102.347	19	0.137739	348.239	102.562	19	0.128553	348.115	102.55	19	0.147778	348.283	102.807	19	0.102668	0	0	0	0	0	0	0	0	348.24	174.377	23	0.167677	344.526	170.715	23	0.272294	344.471	170.794	23	0.232137	344.693	170.726	23	0.183589
5	1712926904.303727	348.202	102.584	19	0.217322	348.159	106.205	19	0.490653	344.849	106.119	20	0.451094	344.684	113.944	20	0.387714	344.749	129.083	20	0.31593	348.297	106.263	19	0.433198	348.406	121.428	19	0.317981	348.31	128.915	20	0.256693	344.869	132.793	20	0.547565	344.755	132.772	20	0.551117	344.717	151.685	21	0.455188	344.655	166.834	22	0.358111	348.141	132.764	20	0.496972	344.835	155.417	21	0.440086	344.839	166.838	22	0.336431	348.164	102.302	19	0.179642	348.209	102.537	19	0.17413	348.108	102.486	19	0.203003	348.211	106.136	19	0.145015	0	0	0	0	0	0	0	0	0	0	0	0	344.55	170.758	22	0.377112	344.424	170.834	22	0.329165	344.673	170.657	22	0.264451
6	1712926904.350482	348.319	102.477	19	0.137224	348.244	102.809	19	0.34183	344.851	102.753	20	0.310197	344.726	113.934	20	0.2669	344.844	129.025	20	0.209518	348.398	106.141	19	0.295605	348.528	117.723	19	0.206632	348.446	125.3	20	0.159201	348.115	132.822	20	0.378538	344.814	132.804	20	0.381866	344.788	151.686	21	0.303861	344.704	166.84	22	0.235595	348.254	132.816	20	0.346631	348.149	151.751	21	0.289938	348.145	166.901	22	0.216378	348.28	98.7787	19	0.117946	348.339	102.38	19	0.10457	348.197	102.456	19	0.12581	348.397	102.65	19	0.0858933	0	0	0	0	0	0	0	0	348.243	174.344	22	0.149831	344.517	170.666	23	0.229853	344.556	170.717	23	0.201821	344.733	170.732	23	0.16367
7	1712926904.39665	348.271	102.482	19	0.17355	348.225	102.806	19	0.420108	344.866	102.753	19	0.384195	344.718	113.865	20	0.335594	344.796	129.024	20	0.266932	348.369	106.152	20	0.367394	348.5	117.7	19	0.260964	348.414	125.26	19	0.200039	348.071	132.794	20	0.469442	344.786	132.778	20	0.474959	344.746	151.718	21	0.383281	344.668	166.897	22	0.292499	348.208	132.769	20	0.426682	348.098	151.806	21	0.363798	348.103	166.907	22	0.273126	348.232	98.7668	19	0.146193	348.284	102.405	19	0.134352	348.159	102.396	19	0.160478	348.323	102.694	19	0.108616	0	0	0	0	0	0	0	0	348.259	174.402	23	0.196902	344.532	170.75	23	0.303157	344.461	170.823	23	0.261044	344.705	170.764	23	0.209235
8	1712926904.444015	348.279	102.504	19	0.173261	348.22	106.148	19	0.410428	344.844	102.779	19	0.373844	344.714	113.915	20	0.333206	344.805	129.054	20	0.266181	348.385	106.195	19	0.35781	348.526	117.758	19	0.255921	348.433	125.317	20	0.196246	348.103	132.806	19	0.454412	344.805	132.793	20	0.461579	344.78	151.707	21	0.362689	344.727	166.866	22	0.278264	348.245	132.787	19	0.415069	348.135	155.413	21	0.345145	348.161	166.896	22	0.258079	348.24	98.7884	19	0.147308	348.288	102.419	19	0.134932	348.154	102.43	19	0.159206	348.338	102.69	19	0.106667	0	0	0	0	0	0	0	0	348.322	174.385	22	0.185666	344.564	170.696	22	0.285397	344.54	170.759	22	0.248128	0	0	0	0
9	1712926904.490753	348.247	102.501	19	0.199086	348.197	106.136	19	0.469571	344.869	102.766	19	0.429791	344.713	110.332	20	0.378245	344.788	129	20	0.300457	348.334	106.185	19	0.411128	348.476	117.671	19	0.303206	348.372	125.238	20	0.239721	348.048	132.743	19	0.524644	344.785	132.725	19	0.527687	344.765	148.021	21	0.432735	344.679	166.837	22	0.335983	348.182	132.714	19	0.475269	348.06	151.745	21	0.414209	348.083	166.822	22	0.308063	348.218	98.794	19	0.165022	348.244	102.441	19	0.158673	348.138	102.426	19	0.178669	348.26	102.744	19	0.132286	0	0	0	0	0	0	0	0	348.278	170.756	22	0.224501	344.565	170.756	23	0.35155	344.472	170.794	23	0.308058	344.701	170.687	23	0.245467
